id,timestamp,temperature,humidity,co2,vibration,energy_usage,risk_prediction
2280,2025-04-28 13:43:29,24.0938,45.5259,741.283,0.997295,577.879,risk
2281,2025-04-28 13:43:30,19.4717,59.3733,436.055,3.68196,646.149,warning
2282,2025-04-28 13:43:31,25.0765,32.2342,669.064,2.81323,779.358,risk
2283,2025-04-28 13:43:32,22.1981,38.5549,682.745,3.34314,775.545,warning
2284,2025-04-28 13:43:33,22.9873,46.2237,635.231,2.64866,451.901,warning
2285,2025-04-28 13:43:34,23.4116,55.9762,816.079,4.24406,1200.0,risk
2286,2025-04-28 13:43:35,21.7515,33.8198,722.469,5.04486,816.48,warning
2287,2025-04-28 13:43:36,25.1339,51.8591,710.32,5.73199,611.212,warning
2288,2025-04-28 13:43:37,27.7264,42.6515,761.211,4.97354,846.656,warning
2289,2025-04-28 13:43:38,23.9253,49.3303,723.321,5.21351,822.573,warning
2290,2025-04-28 13:43:39,22.6404,28.543,687.843,1.67831,602.274,risk
2291,2025-04-28 13:43:40,28.5677,57.8452,446.635,-1.01734,566.517,warning
2292,2025-04-28 13:43:41,23.1868,47.8496,629.157,1.36284,775.323,warning
2293,2025-04-28 13:43:42,25.0303,44.1277,516.406,2.41631,743.01,warning
2294,2025-04-28 13:43:43,26.1414,51.0723,618.871,3.3859,443.242,warning
2295,2025-04-28 13:43:21,24.8701,25.0,626.538,3.24168,943.936,warning
2296,2025-04-28 13:43:22,23.3912,54.2547,536.734,2.70048,672.951,warning
2297,2025-04-28 13:43:23,25.5568,36.2576,566.667,3.47299,666.453,risk
2298,2025-04-28 13:43:24,23.9376,35.4523,757.789,1.2395,585.451,risk
2299,2025-04-28 13:43:25,24.1479,50.8484,587.126,2.75351,877.388,warning
2300,2025-04-28 13:43:26,22.4632,34.8382,494.045,3.31886,708.23,warning
2301,2025-04-28 13:43:27,22.952,51.552,655.983,3.27725,496.168,warning
2302,2025-04-28 13:43:28,26.4731,62.2584,617.359,3.55642,491.986,warning
2303,2025-04-28 13:43:29,24.2327,54.4151,347.167,2.80452,653.913,warning
2304,2025-04-28 13:43:30,27.621,49.1228,656.21,3.7666,868.247,warning
2305,2025-04-28 13:43:31,29.0997,64.7759,1200.0,3.43176,774.282,risk
2306,2025-04-28 13:43:32,24.0786,40.635,715.356,4.96248,738.305,warning
2307,2025-04-28 13:43:33,27.2348,56.84,655.654,2.21975,697.023,warning
2308,2025-04-28 13:43:34,25.7621,53.4904,789.221,3.37566,679.496,warning
2309,2025-04-28 13:43:35,24.8424,40.2134,634.207,2.36965,745.459,warning
2310,2025-04-28 13:43:36,27.5995,48.6434,604.777,2.99287,543.444,warning
2311,2025-04-28 13:43:37,22.98,46.8488,909.983,1.62379,863.101,warning
2312,2025-04-28 13:43:38,27.2037,53.7941,644.383,3.90641,716.82,warning
2313,2025-04-28 13:43:39,25.3623,56.2418,557.257,1.42055,783.994,warning
2314,2025-04-28 13:43:40,24.2438,55.8586,569.815,0.389522,770.041,warning
2315,2025-04-28 13:43:41,22.5403,41.3264,674.161,2.65828,1200.0,risk
2316,2025-04-28 13:43:42,24.0345,40.7445,470.908,4.9326,412.602,warning
2317,2025-04-28 13:43:43,24.4161,53.1662,449.087,3.54681,958.578,warning
2318,2025-04-28 13:43:44,25.6756,60.5502,552.104,1.9626,739.937,warning
2319,2025-04-28 13:43:45,24.1573,49.0509,520.498,3.57959,678.111,warning
2320,2025-04-28 13:43:46,24.8454,57.7299,795.505,1.61695,692.726,warning
2321,2025-04-28 13:43:47,24.2009,57.9091,754.152,5.5293,596.564,warning
2322,2025-04-28 13:43:48,22.7859,59.983,328.604,3.46335,809.523,warning
2323,2025-04-28 13:43:49,26.6628,45.2759,650.807,3.27591,1091.11,risk
2324,2025-04-28 13:43:50,20.5085,47.5902,792.156,1.74082,732.357,warning
2325,2025-04-28 13:43:51,33.0,66.2933,716.633,1.74984,603.362,risk
2326,2025-04-28 13:43:52,24.568,51.4247,638.783,0.884118,717.854,risk
2327,2025-04-28 13:43:53,27.4053,62.9415,666.982,2.82277,692.493,warning
2328,2025-04-28 13:43:54,27.1424,63.4088,592.822,1.32109,721.391,warning
2329,2025-04-28 13:43:55,24.4579,57.4708,845.816,1.99095,785.567,warning
2330,2025-04-28 13:43:56,24.5671,47.8237,612.564,4.34858,755.007,warning
2331,2025-04-28 13:43:57,25.052,49.3362,420.75,5.01958,765.965,warning
2332,2025-04-28 13:43:58,22.8345,44.5424,640.396,0.915524,940.621,warning
2333,2025-04-28 13:43:59,23.0169,57.7367,321.759,2.78456,800.304,warning
2334,2025-04-28 13:44:00,23.7176,51.5559,597.177,2.13388,794.277,warning
2335,2025-04-28 13:44:01,26.2498,50.7852,433.089,4.61033,1200.0,risk
2336,2025-04-28 13:44:02,24.246,50.3969,763.387,2.06661,1019.46,risk
2337,2025-04-28 13:44:03,25.8219,40.1998,800.855,3.83294,566.001,warning
2338,2025-04-28 13:44:04,20.7624,44.035,735.256,3.14772,653.85,warning
2339,2025-04-28 13:44:05,25.2532,54.0688,763.336,2.07846,516.146,risk
2340,2025-04-28 13:44:06,22.5588,47.6827,794.458,1.42447,473.696,risk
2341,2025-04-28 13:44:07,26.0996,46.8214,811.372,5.75946,787.349,warning
2342,2025-04-28 13:44:08,28.638,49.7443,601.703,4.02955,795.884,warning
2343,2025-04-28 13:44:09,24.0509,63.5423,754.739,2.40229,693.679,warning
2344,2025-04-28 13:44:10,22.4869,42.5595,440.777,3.7934,612.819,warning
2345,2025-04-28 13:43:24,26.7784,25.0,817.622,2.20402,859.885,risk
2346,2025-04-28 13:43:25,23.7198,46.6881,565.178,4.12827,954.822,warning
2347,2025-04-28 13:43:26,22.8302,43.633,593.705,3.25817,784.067,warning
2348,2025-04-28 13:43:27,25.0921,49.4321,601.077,0.545912,522.982,warning
2349,2025-04-28 13:43:28,26.0966,47.0966,684.969,6.20272,581.427,warning
2350,2025-04-28 13:43:29,24.5817,66.1179,629.163,3.92373,632.079,warning
2351,2025-04-28 13:43:30,24.7514,59.2212,397.506,1.14755,777.664,warning
2352,2025-04-28 13:43:31,23.7637,40.2954,768.893,3.29603,953.339,warning
2353,2025-04-28 13:43:32,22.7017,43.686,630.884,0.474802,897.952,warning
2354,2025-04-28 13:43:33,25.2579,46.2699,702.317,2.17051,896.676,warning
2355,2025-04-28 13:43:34,22.2799,37.1507,1200.0,3.36276,742.623,risk
2356,2025-04-28 13:43:35,24.8963,47.0078,532.685,1.36774,651.627,warning
2357,2025-04-28 13:43:36,24.2596,57.7784,612.295,1.35146,663.193,warning
2358,2025-04-28 13:43:37,26.1157,41.1896,645.243,3.33894,818.308,warning
2359,2025-04-28 13:43:38,24.6596,55.7637,430.837,3.13126,648.771,warning
2360,2025-04-28 13:43:39,21.9931,35.824,707.239,3.83087,591.852,risk
2361,2025-04-28 13:43:40,26.4967,41.1476,776.607,2.83795,799.184,warning
2362,2025-04-28 13:43:41,27.5693,46.9906,643.965,2.35775,891.709,warning
2363,2025-04-28 13:43:42,26.9314,43.0485,786.806,3.33984,685.959,warning
2364,2025-04-28 13:43:43,25.728,43.7519,591.426,4.153,972.832,warning
2365,2025-04-28 13:43:44,27.5545,48.152,638.548,5.63281,1200.0,risk
2366,2025-04-28 13:43:45,26.5879,69.8864,622.694,5.84967,782.075,warning
2367,2025-04-28 13:43:46,24.4442,41.5074,342.262,3.20089,617.921,warning
2368,2025-04-28 13:43:47,22.8649,46.6425,664.051,2.91976,820.011,warning
2369,2025-04-28 13:43:48,22.1605,60.8387,689.669,3.41286,770.135,warning
2370,2025-04-28 13:43:49,26.0046,55.2454,638.013,4.34126,735.859,warning
2371,2025-04-28 13:43:50,23.6648,44.1605,469.544,2.42859,930.846,warning
2372,2025-04-28 13:43:51,27.1987,63.0795,503.629,1.24049,683.765,warning
2373,2025-04-28 13:43:52,20.4407,49.2557,436.416,3.1182,590.347,warning
2374,2025-04-28 13:43:53,27.1858,41.1235,409.57,2.11731,635.508,warning
2375,2025-04-28 13:43:54,33.0,52.4649,614.979,1.83478,769.937,risk
2376,2025-04-28 13:43:55,24.4252,49.1509,773.147,5.34892,639.66,warning
2377,2025-04-28 13:43:56,21.6466,56.8505,578.05,3.59695,845.942,warning
2378,2025-04-28 13:43:57,25.4941,57.8495,440.48,2.78565,714.951,warning
2379,2025-04-28 13:43:58,24.4849,52.4021,588.615,6.10457,743.868,warning
2380,2025-04-28 13:43:59,22.6381,32.1949,753.041,3.29834,490.724,risk
2381,2025-04-28 13:44:00,23.9334,49.6905,594.631,3.49758,946.477,warning
2382,2025-04-28 13:44:01,24.4968,51.8289,671.483,2.29495,759.304,warning
2383,2025-04-28 13:44:02,23.4942,43.925,511.431,4.55538,677.511,warning
2384,2025-04-28 13:44:03,25.8617,55.9984,545.027,1.53488,753.64,warning
2385,2025-04-28 13:44:04,22.4222,48.9687,479.707,1.42219,1200.0,risk
2386,2025-04-28 13:44:05,25.896,37.6407,438.904,4.88952,719.437,warning
2387,2025-04-28 13:44:06,25.9394,37.8159,431.857,2.77584,788.432,risk
2388,2025-04-28 13:44:07,28.7266,48.4709,723.382,4.21213,662.561,warning
2389,2025-04-28 13:44:08,23.9708,63.7667,607.694,1.24068,628.445,warning
2390,2025-04-28 13:44:09,27.9332,44.927,521.394,3.75294,766.653,warning
2391,2025-04-28 13:44:10,23.9443,65.5374,416.351,3.26849,870.124,warning
2392,2025-04-28 13:44:11,28.0943,54.7017,935.383,2.85947,690.795,risk
2393,2025-04-28 13:44:12,28.7154,50.3675,629.455,3.25642,557.126,warning
2394,2025-04-28 13:44:13,21.3195,52.3523,822.859,4.95999,900.787,warning
2395,2025-04-28 13:43:53,26.5561,25.0,546.548,3.19258,843.131,warning
2396,2025-04-28 13:43:54,26.3922,45.5674,492.347,0.624136,738.867,warning
2397,2025-04-28 13:43:55,26.2184,50.1458,567.84,1.4648,549.391,warning
2398,2025-04-28 13:43:56,27.224,47.6805,598.822,5.04461,731.44,warning
2399,2025-04-28 13:43:57,25.5686,53.61,511.993,6.41887,928.305,warning
2400,2025-04-28 13:43:58,28.6384,57.4787,527.289,2.11857,749.302,warning
2401,2025-04-28 13:43:59,25.6167,43.472,780.79,1.67999,482.689,risk
2402,2025-04-28 13:44:00,29.0553,62.2771,613.349,1.28665,524.99,warning
2403,2025-04-28 13:44:01,24.235,45.7292,714.969,3.98394,808.799,warning
2404,2025-04-28 13:44:02,24.5929,42.8593,912.597,2.84916,346.993,risk
2405,2025-04-28 13:44:03,25.6423,52.6154,1200.0,4.11552,990.891,risk
2406,2025-04-28 13:44:04,26.4523,46.5753,518.61,4.18146,783.629,warning
2407,2025-04-28 13:44:05,23.6472,54.0106,544.086,2.23968,642.703,warning
2408,2025-04-28 13:44:06,26.235,45.6992,656.579,1.85182,744.12,risk
2409,2025-04-28 13:44:07,24.9272,56.964,584.218,2.61342,542.179,warning
2410,2025-04-28 13:44:08,24.6036,35.384,497.327,2.16214,885.215,risk
2411,2025-04-28 13:44:09,27.2093,37.7284,845.444,4.71609,540.812,risk
2412,2025-04-28 13:44:10,26.059,51.4693,527.326,2.96987,733.585,warning
2413,2025-04-28 13:44:11,25.3029,49.1449,404.865,1.67617,421.591,warning
2414,2025-04-28 13:44:12,24.9602,37.1844,714.152,2.97697,655.991,risk
2415,2025-04-28 13:44:13,24.8471,54.805,640.719,4.96527,1200.0,risk
2416,2025-04-28 13:44:14,27.0667,47.3234,809.557,5.24513,776.757,warning
2417,2025-04-28 13:44:15,22.1576,52.1318,600.064,3.26074,629.792,warning
2418,2025-04-28 13:44:16,21.0836,50.2158,576.978,0.495519,471.702,warning
2419,2025-04-28 13:44:17,26.9544,53.9974,581.459,5.21894,680.484,warning
2420,2025-04-28 13:44:18,26.8218,54.8619,484.113,1.40963,483.777,warning
2421,2025-04-28 13:44:19,24.6811,39.085,452.602,3.45926,937.25,warning
2422,2025-04-28 13:44:20,25.4101,44.9768,830.724,0.704021,606.553,risk
2423,2025-04-28 13:44:21,26.3884,55.3283,657.971,4.88979,822.409,warning
2424,2025-04-28 13:44:22,21.2183,54.2943,568.353,2.01351,640.381,warning
2425,2025-04-28 13:44:23,33.0,47.1786,566.973,5.19325,774.846,risk
2426,2025-04-28 13:44:24,24.5718,63.3503,664.936,3.89262,637.545,warning
2427,2025-04-28 13:44:25,25.8266,46.8338,475.399,1.7899,782.629,warning
2428,2025-04-28 13:44:26,24.892,53.8401,508.966,1.46153,742.591,warning
2429,2025-04-28 13:44:27,25.0061,48.7672,521.218,4.46286,668.666,warning
2430,2025-04-28 13:44:28,24.972,63.8638,769.44,3.85679,845.906,warning
2431,2025-04-28 13:44:29,22.4285,43.1425,512.938,2.93787,735.649,warning
2432,2025-04-28 13:44:30,21.7462,48.1214,765.323,-0.00883985,557.348,warning
2433,2025-04-28 13:44:31,23.6494,49.7694,461.634,2.71609,569.921,warning
2434,2025-04-28 13:44:32,24.1171,52.6081,899.423,4.40401,642.607,warning
2435,2025-04-28 13:44:33,23.6243,55.0642,535.367,4.04838,1200.0,risk
2436,2025-04-28 13:44:34,19.9581,47.9265,689.816,5.07215,643.521,warning
2437,2025-04-28 13:44:35,26.0498,54.0187,480.291,3.42906,733.732,warning
2438,2025-04-28 13:44:36,25.3892,47.664,780.762,4.50707,867.003,warning
2439,2025-04-28 13:44:37,24.8041,41.3779,452.58,2.78243,550.389,warning
2440,2025-04-28 13:44:38,25.8176,55.0908,726.115,3.78053,924.322,warning
2441,2025-04-28 13:44:39,26.169,38.7691,375.33,1.85251,795.354,warning
2442,2025-04-28 13:44:40,23.5227,52.5451,567.383,4.31109,726.625,warning
2443,2025-04-28 13:44:41,25.1757,53.9153,707.219,3.10811,702.484,warning
2444,2025-04-28 13:44:42,23.4149,51.2029,513.883,6.25522,823.565,warning
2445,2025-04-28 13:43:56,25.4553,25.0,641.527,2.39176,666.66,risk
2446,2025-04-28 13:43:57,24.5923,41.662,618.067,6.16144,853.83,warning
2447,2025-04-28 13:43:58,23.8224,50.8681,642.481,1.77964,963.615,warning
2448,2025-04-28 13:43:59,25.1788,55.5506,513.991,1.34735,514.255,warning
2449,2025-04-28 13:44:00,27.5084,51.1388,674.513,3.83197,968.526,warning
2450,2025-04-28 13:44:01,27.2328,51.9066,601.555,2.87878,842.469,warning
2451,2025-04-28 13:44:02,25.4891,51.5997,309.975,5.53512,787.343,warning
2452,2025-04-28 13:44:03,27.8147,51.3815,301.261,1.91557,659.053,warning
2453,2025-04-28 13:44:04,24.8596,41.675,486.527,1.67281,876.75,warning
2454,2025-04-28 13:44:05,23.8636,43.178,509.277,2.49579,919.612,warning
2455,2025-04-28 13:44:06,26.0268,69.5527,1200.0,2.72447,602.905,risk
2456,2025-04-28 13:44:07,24.3076,47.1196,481.216,1.12008,856.384,warning
2457,2025-04-28 13:44:08,23.5761,57.5369,479.369,6.917,627.415,warning
2458,2025-04-28 13:44:09,23.3577,47.0987,897.83,1.94425,657.864,risk
2459,2025-04-28 13:44:10,26.3349,55.892,402.267,4.90928,735.913,warning
2460,2025-04-28 13:44:11,21.5866,41.3495,811.657,2.02661,465.037,risk
2461,2025-04-28 13:44:12,24.5673,59.212,629.365,-0.5144,773.433,warning
2462,2025-04-28 13:44:13,28.5396,51.7889,755.602,5.57578,740.564,warning
2463,2025-04-28 13:44:14,24.7305,40.1328,738.297,4.33319,578.42,warning
2464,2025-04-28 13:44:15,26.4281,39.5636,692.667,2.13887,759.07,warning
2465,2025-04-28 13:44:16,28.6626,40.9098,869.357,2.48058,1200.0,risk
2466,2025-04-28 13:44:17,26.6684,57.7239,378.142,3.7865,850.103,warning
2467,2025-04-28 13:44:18,26.1393,46.5266,483.795,3.01708,684.623,warning
2468,2025-04-28 13:44:19,26.8112,56.5238,611.596,2.08224,760.688,warning
2469,2025-04-28 13:44:20,28.4016,44.8968,777.812,2.45816,650.912,risk
2470,2025-04-28 13:44:21,25.0699,58.4566,605.568,3.63277,622.519,warning
2471,2025-04-28 13:44:22,24.7541,47.4835,593.744,3.23919,526.431,warning
2472,2025-04-28 13:44:23,28.8543,51.421,510.287,1.83506,793.909,warning
2473,2025-04-28 13:44:24,21.57,57.1029,720.05,1.82605,675.605,warning
2474,2025-04-28 13:44:25,27.1583,55.4945,526.258,2.70023,691.4,warning
2475,2025-04-28 13:44:26,33.0,50.539,622.004,4.2399,570.563,risk
2476,2025-04-28 13:44:27,24.9388,47.2241,687.315,0.543508,642.213,risk
2477,2025-04-28 13:44:28,25.6889,42.1577,654.641,2.84835,561.531,warning
2478,2025-04-28 13:44:29,28.3105,55.0162,574.901,1.53836,659.159,risk
2479,2025-04-28 13:44:30,28.105,43.1504,543.16,2.4502,655.141,warning
2480,2025-04-28 13:44:31,28.4652,46.1779,680.021,2.24015,553.43,warning
2481,2025-04-28 13:44:32,23.1821,36.0827,579.082,3.34434,772.126,risk
2482,2025-04-28 13:44:33,29.4638,56.9157,893.361,6.2277,856.154,warning
2483,2025-04-28 13:44:34,25.7561,45.8036,587.411,-0.0224624,795.226,warning
2484,2025-04-28 13:44:35,25.3189,50.3656,768.33,4.06973,893.688,warning
2485,2025-04-28 13:44:36,27.8916,49.7783,722.404,3.74099,1200.0,risk
2486,2025-04-28 13:44:37,27.5353,54.2628,478.405,2.36315,697.383,warning
2487,2025-04-28 13:44:38,26.4984,36.5818,587.831,5.28038,1106.01,risk
2488,2025-04-28 13:44:39,24.9656,62.5574,658.915,3.60706,695.84,warning
2489,2025-04-28 13:44:40,23.906,61.3352,515.075,3.465,628.989,warning
2490,2025-04-28 13:44:41,25.0893,42.2033,622.015,-0.0355988,554.486,warning
2491,2025-04-28 13:44:42,23.558,55.9828,758.965,0.992188,795.844,warning
2492,2025-04-28 13:44:43,27.1987,40.9437,489.413,5.63202,983.836,warning
2493,2025-04-28 13:44:44,23.7421,42.242,775.305,5.35849,621.548,warning
2494,2025-04-28 13:44:45,22.5564,49.7728,619.917,4.08649,840.204,warning
2495,2025-04-28 13:44:23,23.8442,25.0,699.178,2.43091,686.925,risk
2496,2025-04-28 13:44:24,30.6171,54.9491,475.773,2.6979,567.522,warning
2497,2025-04-28 13:44:25,25.7371,57.5771,584.472,2.10549,563.282,warning
2498,2025-04-28 13:44:26,25.3421,53.8923,647.107,3.06984,877.552,warning
2499,2025-04-28 13:44:27,24.5978,61.4289,775.186,3.38036,693.15,warning
2500,2025-04-28 13:44:28,28.1329,58.1369,641.146,1.94239,849.488,warning
2501,2025-04-28 13:44:29,23.163,44.9441,741.865,3.40685,1021.57,risk
2502,2025-04-28 13:44:30,22.3902,50.4539,744.193,1.28001,535.896,risk
2503,2025-04-28 13:44:31,25.3449,48.5105,770.3,-0.964812,513.878,risk
2504,2025-04-28 13:44:32,23.0195,46.1318,475.713,3.10435,679.16,warning
2505,2025-04-28 13:44:33,29.8874,40.8836,1200.0,3.12561,709.108,risk
2506,2025-04-28 13:44:34,22.1796,53.4907,673.359,1.07156,852.314,warning
2507,2025-04-28 13:44:35,25.3849,48.2087,496.993,1.7331,469.688,warning
2508,2025-04-28 13:44:36,21.2561,57.2169,723.528,3.0972,750.076,warning
2509,2025-04-28 13:44:37,26.0555,56.1858,695.945,3.78042,695.367,warning
2510,2025-04-28 13:44:38,25.6175,41.0759,703.497,2.56179,552.682,warning
2511,2025-04-28 13:44:39,25.0611,47.4936,701.06,4.57239,803.126,warning
2512,2025-04-28 13:44:40,21.569,55.1072,484.881,2.50829,638.361,warning
2513,2025-04-28 13:44:41,23.3591,44.2596,627.694,-0.38151,567.819,warning
2514,2025-04-28 13:44:42,23.9831,47.7905,512.439,1.60844,691.133,warning
2515,2025-04-28 13:44:43,22.3076,54.2928,530.984,1.58289,1200.0,risk
2516,2025-04-28 13:44:44,26.5002,60.9266,328.358,6.68833,455.647,warning
2517,2025-04-28 13:44:45,23.6615,51.4571,601.668,-0.243979,495.087,warning
2518,2025-04-28 13:44:46,24.9148,41.0085,676.204,3.76649,640.775,warning
2519,2025-04-28 13:44:47,25.3829,51.5143,626.455,2.88979,527.184,warning
2520,2025-04-28 13:44:48,25.682,62.853,624.895,2.31892,590.968,warning
2521,2025-04-28 13:44:49,24.734,59.6446,409.795,2.49662,624.662,warning
2522,2025-04-28 13:44:50,25.1246,50.1901,497.424,2.48511,624.103,warning
2523,2025-04-28 13:44:51,25.0648,62.9211,519.943,1.76513,752.96,warning
2524,2025-04-28 13:44:52,25.6261,42.7337,547.916,0.400903,686.454,warning
2525,2025-04-28 13:44:53,33.0,41.1649,683.758,1.70126,721.408,risk
2526,2025-04-28 13:44:54,25.629,43.0447,489.529,3.04521,642.678,warning
2527,2025-04-28 13:44:55,20.8886,59.2544,818.814,4.80169,544.701,warning
2528,2025-04-28 13:44:56,25.4352,61.1271,729.112,3.02537,949.807,warning
2529,2025-04-28 13:44:57,21.6764,50.1431,640.986,2.0781,837.623,warning
2530,2025-04-28 13:44:58,26.1801,51.2793,509.296,3.35268,793.833,warning
2531,2025-04-28 13:44:59,24.7905,52.3018,643.515,3.54055,467.636,warning
2532,2025-04-28 13:45:00,24.7565,47.5588,770.279,2.97829,581.019,warning
2533,2025-04-28 13:45:01,24.9286,30.3492,671.795,2.42983,474.726,risk
2534,2025-04-28 13:45:02,26.1805,57.6582,925.414,7.67953,665.08,warning
2535,2025-04-28 13:45:03,23.9324,52.0047,451.546,2.17227,1200.0,risk
2536,2025-04-28 13:45:04,24.0099,67.2278,581.902,1.15111,839.535,warning
2537,2025-04-28 13:45:05,23.8878,50.0274,664.042,5.12862,727.379,warning
2538,2025-04-28 13:45:06,24.8365,47.3613,496.322,4.85335,921.873,warning
2539,2025-04-28 13:45:07,21.1193,59.277,591.239,2.07534,886.74,warning
2540,2025-04-28 13:45:08,22.5742,52.4598,814.733,2.62169,798.593,warning
2541,2025-04-28 13:45:09,22.7892,67.629,766.443,4.70058,732.645,warning
2542,2025-04-28 13:45:10,26.3709,55.1577,539.025,4.68195,840.34,warning
2543,2025-04-28 13:45:11,20.7742,60.2888,634.463,5.3338,638.751,warning
2544,2025-04-28 13:45:12,26.2392,49.8514,651.7,4.16591,536.669,warning
2545,2025-04-28 13:44:27,26.3769,25.0,706.51,3.83809,566.9,risk
2546,2025-04-28 13:44:28,26.7999,40.3169,731.0,4.1819,757.019,warning
2547,2025-04-28 13:44:29,23.5943,46.9844,867.722,3.49105,633.572,warning
2548,2025-04-28 13:44:30,21.7483,61.2425,618.263,2.9258,865.239,warning
2549,2025-04-28 13:44:31,24.325,47.5982,415.366,0.110895,515.557,warning
2550,2025-04-28 13:44:32,23.4162,41.144,742.294,3.01251,545.162,warning
2551,2025-04-28 13:44:33,20.1205,52.5954,836.116,5.35128,465.981,warning
2552,2025-04-28 13:44:34,24.826,53.3959,480.049,5.48237,545.157,warning
2553,2025-04-28 13:44:35,23.7155,60.4448,634.768,5.0568,519.004,warning
2554,2025-04-28 13:44:36,22.0919,42.7613,450.23,3.54199,897.027,warning
2555,2025-04-28 13:44:37,23.0991,37.371,1200.0,1.86401,693.375,risk
2556,2025-04-28 13:44:38,25.9654,51.0237,475.358,3.68946,821.316,warning
2557,2025-04-28 13:44:39,24.6078,47.2334,622.061,1.12135,515.062,warning
2558,2025-04-28 13:44:40,25.2552,37.6676,515.898,3.06723,650.071,risk
2559,2025-04-28 13:44:41,27.0798,53.9548,515.968,5.40186,958.901,warning
2560,2025-04-28 13:44:42,26.8571,59.8205,567.399,3.55063,699.791,warning
2561,2025-04-28 13:44:43,26.6007,41.3634,485.021,4.44354,860.231,warning
2562,2025-04-28 13:44:44,25.6448,52.7722,643.585,3.34206,742.161,warning
2563,2025-04-28 13:44:45,23.5585,38.4975,703.741,5.34387,522.406,risk
2564,2025-04-28 13:44:46,22.7932,61.1093,658.031,4.15825,440.839,warning
2565,2025-04-28 13:44:47,23.7483,45.5626,595.997,3.29622,1200.0,risk
2566,2025-04-28 13:44:48,22.0428,61.6908,615.786,1.56618,702.81,warning
2567,2025-04-28 13:44:49,25.9686,50.7976,544.748,4.31594,524.481,warning
2568,2025-04-28 13:44:50,28.2517,56.3971,623.772,2.50127,677.879,warning
2569,2025-04-28 13:44:51,24.241,43.5055,565.024,2.92709,729.144,warning
2570,2025-04-28 13:44:52,25.5441,60.9349,399.686,3.6522,751.048,warning
2571,2025-04-28 13:44:53,22.9245,48.9252,471.675,1.80168,564.472,warning
2572,2025-04-28 13:44:54,23.5716,68.8258,531.277,2.84525,521.446,warning
2573,2025-04-28 13:44:55,25.9092,48.1589,412.139,3.13295,614.865,warning
2574,2025-04-28 13:44:56,26.2178,55.203,631.881,4.53286,692.242,warning
2575,2025-04-28 13:44:57,33.0,38.0318,454.654,3.99756,756.831,risk
2576,2025-04-28 13:44:58,24.4361,48.7194,715.814,4.05135,634.939,warning
2577,2025-04-28 13:44:59,26.3883,60.0266,567.452,5.17368,376.328,warning
2578,2025-04-28 13:45:00,27.7859,62.9993,656.149,3.35484,578.127,warning
2579,2025-04-28 13:45:01,26.4585,55.4161,511.707,2.85804,807.501,warning
2580,2025-04-28 13:45:02,24.1992,43.7129,584.266,3.30666,919.871,warning
2581,2025-04-28 13:45:03,25.1901,59.5959,483.386,1.60117,610.582,warning
2582,2025-04-28 13:45:04,24.6043,36.7532,649.61,3.4851,696.816,risk
2583,2025-04-28 13:45:05,27.1501,46.1652,629.416,2.28797,574.114,warning
2584,2025-04-28 13:45:06,25.1701,56.1255,510.665,1.99745,817.194,warning
2585,2025-04-28 13:45:07,26.322,40.0093,580.522,3.90693,1200.0,risk
2586,2025-04-28 13:45:08,22.9152,44.2152,578.685,4.03296,755.857,warning
2587,2025-04-28 13:45:09,22.929,42.2403,543.616,1.91737,827.238,warning
2588,2025-04-28 13:45:10,25.9121,37.638,570.999,3.00064,744.027,risk
2589,2025-04-28 13:45:11,26.2451,50.1959,418.074,3.98139,840.267,warning
2590,2025-04-28 13:45:12,25.205,44.4638,630.946,4.05314,631.531,warning
2591,2025-04-28 13:45:13,27.2668,55.6152,400.139,3.66385,715.723,warning
2592,2025-04-28 13:45:14,28.8118,46.442,557.951,3.73095,812.23,warning
2593,2025-04-28 13:45:15,26.0967,48.026,629.436,4.28724,602.935,warning
2594,2025-04-28 13:44:54,24.6617,25.0,604.984,2.94963,529.718,risk
2595,2025-04-28 13:44:55,24.6282,43.3019,689.035,2.13317,439.234,risk
2596,2025-04-28 13:44:56,24.028,36.0302,734.411,-0.0356576,611.706,risk
2597,2025-04-28 13:44:57,28.6389,45.7459,613.63,0.946945,805.369,warning
2598,2025-04-28 13:44:58,26.4952,42.413,496.934,4.279,346.36,warning
2599,2025-04-28 13:44:59,23.2022,53.5607,797.228,4.59998,689.854,warning
2600,2025-04-28 13:45:00,26.9227,52.1464,391.826,3.67656,831.831,warning
2601,2025-04-28 13:45:01,27.7822,59.4446,329.738,-0.181774,714.71,warning
2602,2025-04-28 13:45:02,24.2782,41.9921,517.134,2.11214,632.456,warning
2603,2025-04-28 13:45:03,24.6148,46.0596,920.08,2.85367,640.418,warning
2604,2025-04-28 13:45:04,24.0543,56.5386,1200.0,5.27202,658.768,risk
2605,2025-04-28 13:45:05,22.3851,43.7541,574.07,0.737153,670.3,warning
2606,2025-04-28 13:45:06,24.0348,49.1286,598.903,2.2063,378.348,warning
2607,2025-04-28 13:45:07,25.3424,48.9161,630.685,3.74641,602.344,warning
2608,2025-04-28 13:45:08,25.1295,56.3009,589.196,2.81934,926.962,warning
2609,2025-04-28 13:45:09,23.805,41.6779,800.522,6.27838,758.828,warning
2610,2025-04-28 13:45:10,29.2829,55.8435,605.319,3.44244,493.842,warning
2611,2025-04-28 13:45:11,25.8033,37.2941,604.971,3.08905,580.076,risk
2612,2025-04-28 13:45:12,26.4868,44.0986,553.98,4.3079,925.576,warning
